gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6178766309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/342550309	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.03583	49.556068	122.0						2017-11-29T13:27	29	11	2017	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	342550309		Andrianiaina Angelo	2026-03-12T08:01:44	CC_BY_NC_4_0	Andrianiaina Angelo	Andrianiaina Angelo			2026-09-11T05:22:57.358Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6178759677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/341890275	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.605714	49.211647	66.0						2025-12-02T10:37	2	12	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	341890275		calfirecap	2026-03-08T15:32:46	CC_BY_NC_4_0	calfirecap	calfirecap			2026-09-11T05:22:42.735Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6178627178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/342547146	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.209051	49.546112	31.0						2017-11-17T10:22	17	11	2017	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	342547146		Andrianiaina Angelo	2026-03-12T07:15:16	CC_BY_NC_4_0	Andrianiaina Angelo	Andrianiaina Angelo			2026-09-11T05:48:19.175Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6171229707	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/340605995	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.394461	48.324065	3752.0						2025-11-07T21:02	7	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	340605995		Thomas Degraeve	2026-02-28T15:53:52	CC_BY_NC_4_0	Thomas Degraeve	Thomas Degraeve			2026-09-11T06:04:21.809Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6163349639	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/339900332	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toliary	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.885285	44.692918	9.0						2026-02-23T11:54:03	23	2	2026	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	339900332		Wouter Beukema	2026-02-23T15:42:17	CC_BY_NC_4_0	Wouter Beukema	Wouter Beukema			2026-09-11T05:39:00.615Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935744018	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778245	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.60613	49.213331	8.0						2025-11-20T21:48	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778245		Samuel GUIRAUDOU	2025-12-23T08:24:32	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T05:21:18.748Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935735656	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331305553	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Mahajanga	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-16.317074	46.808484	991.0						2025-10-12T07:52	12	10	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331305553		asanoth	2025-12-19T13:55:07	CC_BY_NC_4_0	asanoth	asanoth			2026-09-11T05:57:56.521Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935717287	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778234	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.606529	49.213071	8.0						2025-11-20T15:48	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778234		Samuel GUIRAUDOU	2025-12-23T08:24:29	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T06:14:07.575Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935584104	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778248	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.605972	49.213202	8.0						2025-11-20T22:13	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778248		Samuel GUIRAUDOU	2025-12-23T08:24:33	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T05:22:03.361Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935441495	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778224	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.605023	49.211053	8.0						2025-11-20T15:21	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778224		Samuel GUIRAUDOU	2025-12-23T08:24:27	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T06:06:00.750Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935348992	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778244	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.606114	49.213341	8.0						2025-11-20T15:36	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778244		Samuel GUIRAUDOU	2025-12-23T08:24:32	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T05:50:57.529Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935338386	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/331778225	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.606289	49.213232	15.0						2025-11-20T15:30	20	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	331778225		Samuel GUIRAUDOU	2025-12-23T08:24:27	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T05:47:49.365Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5932623451	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/330116945	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.381155	48.312429	15.0						2025-11-07T21:42	7	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	330116945		Samuel GUIRAUDOU	2025-12-09T16:34:17	CC_BY_4_0	Samuel GUIRAUDOU	Samuel GUIRAUDOU			2026-09-11T06:12:49.205Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5921317633	de3dee7c-fe57-417b-bd64-23ec1c1b89da	urn:catalog:ZMBN:OM:000518	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis					PRESENT		3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c													6NWZ9	6NWZ9	PRESERVED_SPECIMEN	UiB	ZMBN-vert-herp	000518				CC_BY_4_0		SGF			2026-09-02T09:28:13.750Z		
5901701897	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/379149617	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG	Tsingy de Bemaraha NP	Melaky	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-19.0177	44.7699	5.0						2015-08-07	7	8	2015	6NWZ9	6NWZ9	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 1207597			2026-09-01T17:43:22.090Z		
5897609366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/326351242	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.605358	49.2136	16.0						2025-11-13T16:12:55	13	11	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	326351242		tarrybutcher	2025-11-13T17:19:24	CC_BY_NC_4_0	tarrybutcher	tarrybutcher			2026-09-11T05:51:25.751Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844507146	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/317771981	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.390853	48.341553	4.0						2025-09-26T10:28:03	26	9	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	317771981		Paul Freed	2025-09-30T17:02:10	CC_BY_NC_4_0	spunkie	spunkie			2026-09-11T05:20:48.602Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5840337112	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319246392	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.390868	48.340945	393.0						2025-09-26T17:46	26	9	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	319246392		Justin Hofman	2025-10-06T22:53:14	CC_BY_NC_4_0	Justin Hofman	Justin Hofman			2026-09-11T05:35:24.248Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5838232887	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/317781340	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Antsiranana	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-13.390881	48.341533							2025-09-30T09:39:38	30	9	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	317781340		dorolexploratrice	2025-09-30T15:19:49	CC_BY_NC_4_0	dorolexploratrice	dorolexploratrice			2026-09-11T05:57:26.896Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5217398407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/293114330	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Mahajanga	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-15.487263	46.691928	5.0						2024-07-27T19:38:04	27	7	2024	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	293114330		harrisonwhitley	2025-06-27T13:22:34	CC_BY_NC_4_0	harrisonwhitley	harrisonwhitley			2026-09-11T05:34:10.078Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5170862452	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG	Réserve Peyrieras		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	-18.93162	47.949772	250.0						2025-04-29T00:00	29	4	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	NABU|naturgucker	NABU|naturgucker	-1499569479				CC_BY_4_0		971241173			2026-09-10T18:03:42.680Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
5151272356	9661bc40-f762-11e1-a439-00145eb45e9a	https://id.senckenberg.de/object/sesam-1700321	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis Bonaterre 1790		MG			PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1990			1990	6NWZ9	6NWZ9	PRESERVED_SPECIMEN	SMF	Collection Herpetology	107868				CC_BY_4_0					2026-09-01T20:40:21.894Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
5151272346	9661bc40-f762-11e1-a439-00145eb45e9a	https://id.senckenberg.de/object/sesam-1700320	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis Bonaterre 1790		MG			PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1990			1990	6NWZ9	6NWZ9	PRESERVED_SPECIMEN	SMF	Collection Herpetology	107867				CC_BY_4_0					2026-09-01T20:40:21.890Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
5069809598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/261418718	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Mahajanga	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-16.320153	46.796307	9.0						2025-02-08T15:51:46	8	2	2025	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	261418718		markus_b	2025-02-12T08:39:27	CC_BY_NC_4_0	Franck Rakotonasolo	Franck Rakotonasolo			2026-09-11T05:18:14.089Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5064121242	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/261372248	Animalia	Chordata	Reptilia	Squamata	Pseudoxyrhophiidae	Langaha	Langaha madagascariensis		SPECIES	Langaha madagascariensis Bonaterre, 1790	Langaha madagascariensis		MG		Toamasina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-18.605654	49.211129	409.0						2019-11-10T10:20	10	11	2019	6NWZ9	6NWZ9	HUMAN_OBSERVATION	iNaturalist	Observations	261372248		Karen Andrea Boehme	2025-02-11T19:06:46	CC_BY_NC_4_0	Karen Andrea Boehme	Karen Andrea Boehme			2026-09-11T05:32:43.032Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
